fixture_id,league_id,league_name,bookmaker_id,bookmaker,home_odds,draw_odds,away_odds,odds_1x,odds_x2,prob_1x,prob_x2
1378044,135,Serie A,1,10Bet,2.72,3.3,2.58,1.491,1.448,67.07,69.06
1378044,135,Serie A,7,William Hill,2.62,3.1,2.5,1.4199,1.3839,70.43,72.26
1378044,135,Serie A,8,Bet365,2.75,3.3,2.6,1.5,1.4542,66.67,68.77
1378044,135,Serie A,2,Marathonbet,2.78,3.34,2.64,1.5172,1.4745,65.91,67.82
1378044,135,Serie A,16,Unibet,2.7,3.35,2.55,1.495,1.4479,66.89,69.07
1378044,135,Serie A,3,Betfair,2.7,3.3,2.63,1.485,1.4636,67.34,68.32
1378044,135,Serie A,13,188Bet,2.73,3.4,2.61,1.5142,1.4765,66.04,67.73
1378044,135,Serie A,4,Pinnacle,2.81,3.32,2.66,1.5219,1.4768,65.71,67.71
1378044,135,Serie A,5,SBO,2.52,3.09,2.44,1.388,1.3634,72.05,73.35
1378044,135,Serie A,11,1xBet,2.84,3.42,2.7,1.5516,1.5088,64.45,66.28
1378044,135,Serie A,32,Betano,2.77,3.25,2.62,1.4954,1.4506,66.87,68.94
1378044,135,Serie A,34,Superbet,2.92,3.25,2.55,1.5381,1.4289,65.02,69.98
1378046,135,Serie A,1,10Bet,2.36,3.1,3.2,1.3399,1.5746,74.63,63.51
1378046,135,Serie A,7,William Hill,2.3,3.0,3.1,1.3019,1.5246,76.81,65.59
1378046,135,Serie A,8,Bet365,2.38,3.1,3.2,1.3464,1.5746,74.27,63.51
1378046,135,Serie A,2,Marathonbet,2.45,3.1,3.24,1.3685,1.5842,73.07,63.12
1378046,135,Serie A,16,Unibet,2.3,3.15,3.2,1.3294,1.5874,75.22,63.0
1378046,135,Serie A,3,Betfair,2.45,3.1,3.2,1.3685,1.5746,73.07,63.51
1378046,135,Serie A,13,188Bet,2.4,3.2,3.2,1.3714,1.6,72.92,62.5
1378046,135,Serie A,4,Pinnacle,2.48,3.06,3.31,1.3698,1.59,73.0,62.89
1378046,135,Serie A,5,SBO,2.34,2.9,2.78,1.295,1.4194,77.22,70.45
1378046,135,Serie A,11,1xBet,2.51,3.17,3.32,1.4008,1.6216,71.39,61.67
1378046,135,Serie A,32,Betano,2.45,3.0,3.25,1.3486,1.56,74.15,64.1
1378046,135,Serie A,34,Superbet,2.42,3.05,3.3,1.3494,1.585,74.11,63.09
1378049,135,Serie A,1,10Bet,1.33,4.6,10.75,1.0317,3.2215,96.93,31.04
1378049,135,Serie A,7,William Hill,1.35,4.6,8.5,1.0437,2.9847,95.81,33.5
1378049,135,Serie A,8,Bet365,1.33,5.0,9.0,1.0506,3.2143,95.18,31.11
1378049,135,Serie A,2,Marathonbet,1.36,4.9,10.0,1.0645,3.2886,93.94,30.41
1378049,135,Serie A,16,Unibet,1.33,4.6,10.5,1.0317,3.1987,96.93,31.26
1378049,135,Serie A,3,Betfair,1.33,5.0,10.0,1.0506,3.3333,95.18,30.0
1378049,135,Serie A,13,188Bet,1.45,4.45,7.8,1.0936,2.8335,91.44,35.29
1378049,135,Serie A,4,Pinnacle,1.36,5.26,8.77,1.0806,3.288,92.54,30.41
1378049,135,Serie A,5,SBO,1.31,4.19,8.3,0.998,2.7844,100.2,35.91
1378049,135,Serie A,11,1xBet,1.39,5.01,10.2,1.0881,3.3598,91.9,29.76
1378049,135,Serie A,32,Betano,1.38,4.65,9.25,1.0642,3.0944,93.97,32.32
1378049,135,Serie A,34,Superbet,1.37,5.1,8.3,1.0799,3.159,92.6,31.66
1378050,135,Serie A,1,10Bet,7.75,4.9,1.37,3.002,1.0707,33.31,93.4
1378050,135,Serie A,7,William Hill,7.0,4.6,1.36,2.7759,1.0497,36.02,95.27
1378050,135,Serie A,8,Bet365,7.5,5.25,1.38,3.0882,1.0928,32.38,91.51
1378050,135,Serie A,2,Marathonbet,8.2,5.05,1.39,3.1253,1.09,32.0,91.74
1378050,135,Serie A,16,Unibet,9.0,5.1,1.33,3.2553,1.0549,30.72,94.8
1378050,135,Serie A,3,Betfair,8.5,5.0,1.36,3.1481,1.0692,31.77,93.53
1378050,135,Serie A,13,188Bet,8.0,5.0,1.39,3.0769,1.0876,32.5,91.95
1378050,135,Serie A,4,Pinnacle,8.08,5.32,1.38,3.2079,1.0958,31.17,91.26
1378050,135,Serie A,5,SBO,6.76,4.4,1.34,2.6652,1.0272,37.52,97.35
1378050,135,Serie A,11,1xBet,8.35,5.17,1.42,3.193,1.114,31.32,89.77
1378050,135,Serie A,32,Betano,8.0,5.0,1.38,3.0769,1.0815,32.5,92.46
1378050,135,Serie A,34,Superbet,7.4,5.1,1.4,3.0192,1.0985,33.12,91.03
1378053,135,Serie A,1,10Bet,2.32,3.05,3.35,1.3177,1.5965,75.89,62.64
1378053,135,Serie A,7,William Hill,2.25,3.0,3.3,1.2857,1.5714,77.78,63.64
1378053,135,Serie A,8,Bet365,2.3,3.0,3.4,1.3019,1.5938,76.81,62.74
1378053,135,Serie A,2,Marathonbet,2.38,3.08,3.42,1.3426,1.6206,74.48,61.71
